"Qubit","T1 (us)","T2 (us)","Readout assignment error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","Gate length (ns)","CZ error","RZZ error","MEASURE error","Operational"
"85","160.99880306620705","38.935687105548276","0.0126953125","0.01318359375","0.01220703125","1560","0.0002327562413620948","24","0.0002327562413620948","0","0.0002327562413620948","0.0002327562413620948","77:68;86:68;84:68","77:0.003191785935894087;86:0.0028437777281122845;84:0.0023244230881738492","77:0.002375944444729078;86:0.0025925041685693206;84:0.0022531118702790454","0.0126953125","Yes"
"86","177.7993069130321","106.28314985729308","0.011474609375","0.017578125","0.00537109375","1560","0.00029729967589587643","24","0.00029729967589587643","0","0.00029729967589587643","0.00029729967589587643","85:68;87:68","85:0.0028437777281122845;87:0.002044745154675065","85:0.0025925041685693206;87:0.0019320600548247968","0.011474609375","Yes"
"87","162.55569846992935","163.1461464394138","0.095947265625","0.10107421875","0.0908203125","1560","0.00025702133264444966","24","0.00025702133264444966","0","0.00025702133264444966","0.00025702133264444966","86:68;88:68;97:68","86:0.002044745154675065;88:0.0024832725707746306;97:0.0025375745901765057","86:0.0019320600548247968;88:0.0019399626929326175;97:0.0021944555439264157","0.095947265625","Yes"
"88","96.83671295478112","135.07120418450796","0.009521484375","0.017578125","0.00146484375","1560","0.00032005920382570537","24","0.00032005920382570537","0","0.00032005920382570537","0.00032005920382570537","87:68;89:68","87:0.0024832725707746306;89:0.0025755648133754527","87:0.0019399626929326175;89:0.0027416048052613107","0.009521484375","Yes"
"89","92.04502802566914","68.66164554051146","0.017333984375","0.01904296875","0.015625","1560","0.00024878695792665084","24","0.00024878695792665084","0","0.00024878695792665084","0.00024878695792665084","90:68;88:68;78:68","90:0.003818405778341777;88:0.0025755648133754527;78:0.0035211905862778115","90:0.0026079134168697504;88:0.0027416048052613107;78:0.0033908745389327477","0.017333984375","Yes"
"90","123.34043895359636","112.27679071226322","0.0146484375","0.009765625","0.01953125","1560","0.00031731106255060307","24","0.00031731106255060307","0","0.00031731106255060307","0.00031731106255060307","89:68;91:68","89:0.003818405778341777;91:0.0026094376440163325","89:0.0026079134168697504;91:0.00274127736491922","0.0146484375","Yes"
"91","122.84143943107448","18.85665557897753","0.0234375","0.02587890625","0.02099609375","1560","0.00024854200140524076","24","0.00024854200140524076","0","0.00024854200140524076","0.00024854200140524076","98:68;90:68;92:68","98:0.001846071802701521;90:0.0026094376440163325;92:0.00401481762975367","98:0.0019894110055413416;90:0.00274127736491922;92:0.0024141464844223692","0.0234375","Yes"
"92","144.86575466765433","179.55066121640456","0.0048828125","0.00537109375","0.00439453125","1560","0.000521455925816639","24","0.000521455925816639","0","0.000521455925816639","0.000521455925816639","91:68;93:68","91:0.00401481762975367;93:0.004079820716178795","91:0.0024141464844223692;93:0.002278480462033078","0.0048828125","Yes"
"93","172.34892418196992","178.38947941302288","0.024658203125","0.0205078125","0.02880859375","1560","0.00046706068188967536","24","0.00046706068188967536","0","0.00046706068188967536","0.00046706068188967536","94:68;79:68;92:68","94:0.0034413915852925525;79:0.0032772128330603445;92:0.004079820716178795","94:0.0033147355273423773;79:0.002286385519606693;92:0.002278480462033078","0.024658203125","Yes"
"94","104.56738578595451","42.533893981578565","0.011962890625","0.0126953125","0.01123046875","1560","0.00040646518381242145","24","0.00040646518381242145","0","0.00040646518381242145","0.00040646518381242145","93:68;95:68","93:0.0034413915852925525;95:0.002376878576533903","93:0.0033147355273423773;95:0.0020532903429437976","0.011962890625","Yes"
"95","180.9835089168897","165.51845756765115","0.01171875","0.009765625","0.013671875","1560","0.00028901377474328815","24","0.00028901377474328815","0","0.00028901377474328815","0.00028901377474328815","99:68;94:68","99:0.0025826078920563045;94:0.002376878576533903","94:0.0020532903429437976","0.01171875","Yes"
"96","178.54661634212127","84.64040970644959","0.02685546875","0.0263671875","0.02734375","1560","0.0003384726728519668","24","0.0003384726728519668","0","0.0003384726728519668","0.0003384726728519668","83:68;103:68","83:0.0023283571875928333;103:0.005191199784435163","83:0.0020779603638986233;103:0.0038801857246786586","0.02685546875","Yes"
"97","76.78604693374089","82.64770532279135","0.01513671875","0.02294921875","0.00732421875","1560","0.0003521132471581933","24","0.0003521132471581933","0","0.0003521132471581933","0.0003521132471581933","87:68;107:68","87:0.0025375745901765057;107:0.0020657128550495285","87:0.0021944555439264157;107:0.02101680613731599","0.01513671875","Yes"
"98","34.36843509311578","13.243529024196196","0.024658203125","0.0419921875","0.00732421875","1560","0.00021891226056200983","24","0.00021891226056200983","0","0.00021891226056200983","0.00021891226056200983","91:68;111:68","91:0.001846071802701521;111:0.0029219434460229232","91:0.0019894110055413416;111:0.0030964370211733483","0.024658203125","Yes"
"99","161.86499277839573","36.27888394572841","0.013916015625","0.01806640625","0.009765625","1560","0.0002671950940353226","24","0.0002671950940353226","0","0.0002671950940353226","0.0002671950940353226","115:68;95:68","115:0.002106616090495894;95:0.0025826078920563045","","0.013916015625","Yes"
"100","156.28535379666653","34.14789422723074","0.01123046875","0.013671875","0.0087890625","1560","0.001426666796795843","24","0.001426666796795843","0","0.001426666796795843","0.001426666796795843","101:68","101:0.0038503548035900836","101:0.010315726119203061","0.01123046875","Yes"
"101","207.0855914440669","209.62670573448395","0.06884765625","0.060546875","0.0771484375","1560","0.0003150923594876189","24","0.0003150923594876189","0","0.0003150923594876189","0.0003150923594876189","100:68;116:68;102:68","100:0.0038503548035900836;116:0.0023278011709234603;102:0.0033248669322956947","100:0.010315726119203061;116:0.0031800324800673185;102:0.004619240656514284","0.06884765625","Yes"
"102","175.05266851462451","86.25322980426134","0.023193359375","0.0322265625","0.01416015625","1560","0.0005664381667647304","24","0.0005664381667647304","0","0.0005664381667647304","0.0005664381667647304","101:68;103:88","101:0.0033248669322956947","101:0.004619240656514284","0.023193359375","Yes"
"103","72.67131116736516","96.88568638743696","0.010498046875","0.01171875","0.00927734375","1560","0.0002906425502286866","24","0.0002906425502286866","0","0.0002906425502286866","0.0002906425502286866","104:68;96:68;102:88","104:0.010224651207583674;96:0.005191199784435163","104:0.003294257560270991;96:0.0038801857246786586","0.010498046875","Yes"
"104","83.93663396139475","58.64572985281008","0.017578125","0.02197265625","0.01318359375","1560","0.00017027115221748061","24","0.00017027115221748061","0","0.00017027115221748061","0.00017027115221748061","103:68;105:68","103:0.010224651207583674;105:0.002448957703068466","103:0.003294257560270991;105:0.0023898628302708447","0.017578125","Yes"
"105","134.9705993083271","123.56905185009091","0.02685546875","0.03076171875","0.02294921875","1560","0.00026972960280432606","24","0.00026972960280432606","0","0.00026972960280432606","0.00026972960280432606","104:68;106:68;117:68","104:0.002448957703068466;106:0.002063691306598975;117:0.002165642470794593","104:0.0023898628302708447;106:0.0024354828402922968;117:0.002708283690514568","0.02685546875","Yes"
"106","102.19087093714539","151.71995348074424","0.0107421875","0.015625","0.005859375","1560","0.0001943699786147841","24","0.0001943699786147841","0","0.0001943699786147841","0.0001943699786147841","107:68;105:68","107:0.0016968274766907543;105:0.002063691306598975","107:0.02012582485603817;105:0.0024354828402922968","0.0107421875","Yes"
"107","119.36766577484742","22.585599374641692","0.01611328125","0.02197265625","0.01025390625","1560","0.0004382925010666345","24","0.0004382925010666345","0","0.0004382925010666345","0.0004382925010666345","106:68;108:68;97:68","106:0.0016968274766907543;108:0.00395299021240858;97:0.0020657128550495285","106:0.02012582485603817;108:0.012577449260690376;97:0.02101680613731599","0.01611328125","Yes"
"108","122.34397576318376","70.02480298760025","0.009765625","0.015625","0.00390625","1560","0.000648963051989945","24","0.000648963051989945","0","0.000648963051989945","0.000648963051989945","107:68;109:68","107:0.00395299021240858;109:0.004282203793769868","107:0.012577449260690376;109:0.003155221831092514","0.009765625","Yes"
"109","134.4135872488575","65.6403660411886","0.012939453125","0.0146484375","0.01123046875","1560","0.00021915139239616998","24","0.00021915139239616998","0","0.00021915139239616998","0.00021915139239616998","108:68;110:68;118:68","108:0.004282203793769868;110:0.0022355471662371396;118:0.0026251028216260908","108:0.003155221831092514;110:0.001916733208190191;118:0.002184879566093312","0.012939453125","Yes"
"110","126.00593489988431","97.51555846294015","0.00634765625","0.00830078125","0.00439453125","1560","0.00023519038872514566","24","0.00023519038872514566","0","0.00023519038872514566","0.00023519038872514566","109:68;111:68","109:0.0022355471662371396;111:0.0021493528877124246","109:0.001916733208190191;111:0.0024322307430927614","0.00634765625","Yes"
"111","191.03327824565648","107.50073777510738","0.010498046875","0.01171875","0.00927734375","1560","0.00020577455170287028","24","0.00020577455170287028","0","0.00020577455170287028","0.00020577455170287028","112:68;110:68;98:68","112:0.0021670689939290444;110:0.0021493528877124246;98:0.0029219434460229232","112:0.0028706314022254875;110:0.0024322307430927614;98:0.0030964370211733483","0.010498046875","Yes"
"112","157.21364682263132","120.77715338201989","0.0185546875","0.013671875","0.0234375","1560","0.00033029829736713886","24","0.00033029829736713886","0","0.00033029829736713886","0.00033029829736713886","111:68;113:68","111:0.0021670689939290444;113:0.0025235185291881124","111:0.0028706314022254875;113:0.00352810412587079","0.0185546875","Yes"
"113","215.9294119630058","29.716764251430114","0.076904296875","0.0732421875","0.08056640625","1560","0.00032394653781685","24","0.00032394653781685","0","0.00032394653781685","0.00032394653781685","119:68;112:68;114:68","119:0.0026559668267514824;112:0.0025235185291881124;114:0.0030303763689428775","119:0.0035040120818337073;112:0.00352810412587079;114:0.00226472422475954","0.076904296875","Yes"
"114","155.2774310120915","117.73695117699548","0.00634765625","0.0087890625","0.00390625","1560","0.00028901028316408487","24","0.00028901028316408487","0","0.00028901028316408487","0.00028901028316408487","115:68;113:68","115:0.0024151942869805043;113:0.0030303763689428775","115:0.0024175462510989676;113:0.00226472422475954","0.00634765625","Yes"
"115","170.6328358527632","189.63622350764723","0.0107421875","0.01318359375","0.00830078125","1560","0.0001676567229587134","24","0.0001676567229587134","0","0.0001676567229587134","0.0001676567229587134","99:68;114:68","99:0.002106616090495894;114:0.0024151942869805043","114:0.0024175462510989676","0.0107421875","Yes"
"116","104.14593474956362","58.7733745766451","0.026123046875","0.02978515625","0.0224609375","1560","0.00022495050961722222","24","0.00022495050961722222","0","0.00022495050961722222","0.00022495050961722222","101:68;121:68","101:0.0023278011709234603;121:0.0017214490403237581","101:0.0031800324800673185;121:0.0018804753973444832","0.026123046875","Yes"
"117","154.96850037636327","145.30753554284487","0.025390625","0.0302734375","0.0205078125","1560","0.00021126859589568148","24","0.00021126859589568148","0","0.00021126859589568148","0.00021126859589568148","105:68;125:68","105:0.002165642470794593;125:0.0023979149946969924","105:0.002708283690514568;125:0.0018462872107929684","0.025390625","Yes"
"118","145.47136480281037","47.64832137500948","0.011962890625","0.01611328125","0.0078125","1560","0.00029631101391358323","24","0.00029631101391358323","0","0.00029631101391358323","0.00029631101391358323","109:68;129:68","109:0.0026251028216260908;129:0.002195507856688095","109:0.002184879566093312;129:0.0025831154588513983","0.011962890625","Yes"
"119","112.59447964979123","163.3872967142753","0.01318359375","0.0146484375","0.01171875","1560","0.0006066231464002324","24","0.0006066231464002324","0","0.0006066231464002324","0.0006066231464002324","113:68;133:68","113:0.0026559668267514824;133:0.0030779177812481906","113:0.0035040120818337073;133:0.003301827615241698","0.01318359375","Yes"
"120","157.68237545100334","186.89803784825247","0.008544921875","0.01025390625","0.0068359375","1560","0.0002500423371729412","24","0.0002500423371729412","0","0.0002500423371729412","0.0002500423371729412","121:68","121:0.0021203268229051386","121:0.0023963414611163913","0.008544921875","Yes"
"121","153.63561414591982","148.65882396424897","0.010986328125","0.01171875","0.01025390625","1560","0.00017090545564703806","24","0.00017090545564703806","0","0.00017090545564703806","0.00017090545564703806","120:68;122:68;116:68","120:0.0021203268229051386;122:0.0030748954966186293;116:0.0017214490403237581","120:0.0023963414611163913;122:0.0023200084282072597;116:0.0018804753973444832","0.010986328125","Yes"
"122","140.81694664546689","55.85838595984908","0.00927734375","0.0068359375","0.01171875","1560","0.0004602780904236705","24","0.0004602780904236705","0","0.0004602780904236705","0.0004602780904236705","121:68;123:68","121:0.0030748954966186293;123:0.0025575491335449174","121:0.0023200084282072597;123:0.00256479156239664","0.00927734375","Yes"
"123","214.6694691134401","150.78711247074224","0.01416015625","0.0166015625","0.01171875","1560","0.00016439811398672778","24","0.00016439811398672778","0","0.00016439811398672778","0.00016439811398672778","136:68;124:68;122:68","136:0.002580366937640355;124:0.0022563478593502495;122:0.0025575491335449174","136:0.002146254340017667;124:0.0020548301489492493;122:0.00256479156239664","0.01416015625","Yes"
"124","111.11528329947959","112.93617667614588","0.0029296875","0.005859375","0","1560","0.00030487782016833646","24","0.00030487782016833646","0","0.00030487782016833646","0.00030487782016833646","123:68;125:68","123:0.0022563478593502495;125:0.0018442121224158392","123:0.0020548301489492493;125:0.0016899317957418392","0.0029296875","Yes"
"125","121.86712381217541","50.69588855529459","0.010986328125","0.013671875","0.00830078125","1560","0.0002015608358066512","24","0.0002015608358066512","0","0.0002015608358066512","0.0002015608358066512","117:68;124:68;126:68","117:0.0023979149946969924;124:0.0018442121224158392;126:0.003948633576073557","117:0.0018462872107929684;124:0.0016899317957418392;126:0.00651928583616268","0.010986328125","Yes"
"126","127.42129803487711","63.77307156192099","0.003662109375","0.00634765625","0.0009765625","1560","0.00031923918753161564","24","0.00031923918753161564","0","0.00031923918753161564","0.00031923918753161564","127:68;125:68","127:0.003716538463649416;125:0.003948633576073557","127:0.002719977639967508;125:0.00651928583616268","0.003662109375","Yes"
"127","200.15683781314675","173.05784866995987","0.0087890625","0.01318359375","0.00439453125","1560","0.00028890179195888664","24","0.00028890179195888664","0","0.00028890179195888664","0.00028890179195888664","126:68;128:68;137:68","126:0.003716538463649416;128:0.002127069737616727;137:0.002364291342137531","126:0.002719977639967508;128:0.0017830669516970266;137:0.0018393278218887255","0.0087890625","Yes"
"128","116.74936109362619","45.97863906807649","0.02783203125","0.0234375","0.0322265625","1560","0.00021897967244315027","24","0.00021897967244315027","0","0.00021897967244315027","0.00021897967244315027","127:68;129:68","127:0.002127069737616727;129:0.0025622698676776856","127:0.0017830669516970266;129:0.0024506520211935168","0.02783203125","Yes"
"129","158.51230818656865","112.59324609689789","0.01904296875","0.01904296875","0.01904296875","1560","0.00040796758745533776","24","0.00040796758745533776","0","0.00040796758745533776","0.00040796758745533776","130:68;128:68;118:68","130:0.0032177128244419984;128:0.0025622698676776856;118:0.002195507856688095","130:0.0025806472801026825;128:0.0024506520211935168;118:0.0025831154588513983","0.01904296875","Yes"
"130","196.53581459114935","191.05278613698223","0.00732421875","0.01025390625","0.00439453125","1560","0.0004194367696120954","24","0.0004194367696120954","0","0.0004194367696120954","0.0004194367696120954","129:68;131:68","129:0.0032177128244419984;131:0.002106812634452837","129:0.0025806472801026825;131:0.002148761767139268","0.00732421875","Yes"
"131","174.4041885420147","190.40096648165394","0.11083984375","0.09765625","0.1240234375","1560","0.00014137886481207208","24","0.00014137886481207208","0","0.00014137886481207208","0.00014137886481207208","138:68;130:68;132:68","138:0.003746056315719115;130:0.002106812634452837;132:0.013868723595513999","138:0.003063641259154426;130:0.002148761767139268;132:0.0017759468872030337","0.11083984375","Yes"
"132","126.36308059270837","131.217400968804","0.00634765625","0.00537109375","0.00732421875","1560","0.00036881488281945157","24","0.00036881488281945157","0","0.00036881488281945157","0.00036881488281945157","133:68;131:68","133:0.01257824580216832;131:0.013868723595513999","133:0.0032661301242650764;131:0.0017759468872030337","0.00634765625","Yes"
"133","105.15401290826453","43.805331737303085","0.02392578125","0.02587890625","0.02197265625","1560","0.00022571572698820838","24","0.00022571572698820838","0","0.00022571572698820838","0.00022571572698820838","132:68;134:68;119:68","132:0.01257824580216832;134:0.0029582130206124435;119:0.0030779177812481906","132:0.0032661301242650764;134:0.002306426871982431;119:0.003301827615241698","0.02392578125","Yes"
"134","151.2023409559829","45.7152146507658","0.0068359375","0.005859375","0.0078125","1560","0.0003774300199405253","24","0.0003774300199405253","0","0.0003774300199405253","0.0003774300199405253","133:68;135:68","133:0.0029582130206124435;135:0.0023320633563811977","133:0.002306426871982431;135:0.002028708741209917","0.0068359375","Yes"
"135","217.21586946695902","196.53983166874917","0.052490234375","0.06640625","0.03857421875","1560","0.0001645698909409128","24","0.0001645698909409128","0","0.0001645698909409128","0.0001645698909409128","134:68;139:68","134:0.0023320633563811977;139:0.004063712010301673","134:0.002028708741209917;139:0.0037903017008114326","0.052490234375","Yes"
"136","173.14279986043744","141.78711364110222","0.0068359375","0.0087890625","0.0048828125","1560","0.000209650663671513","24","0.000209650663671513","0","0.000209650663671513","0.000209650663671513","123:68;143:68","123:0.002580366937640355;143:0.0025442347089787987","123:0.002146254340017667;143:0.0016215696806159419","0.0068359375","Yes"
"137","102.18467926646142","112.0050567459546","0.009033203125","0.0107421875","0.00732421875","1560","0.0003412185286556411","24","0.0003412185286556411","0","0.0003412185286556411","0.0003412185286556411","147:68;127:68","147:0.0033980819168850374;127:0.002364291342137531","147:0.002348024133016796;127:0.0018393278218887255","0.009033203125","Yes"
"138","85.08683882461948","119.3979625167529","0.012451171875","0.01611328125","0.0087890625","1560","0.00042536992234387563","24","0.00042536992234387563","0","0.00042536992234387563","0.00042536992234387563","151:68;131:68","151:0.0031442634958483706;131:0.003746056315719115","151:0.0028618189759304635;131:0.003063641259154426","0.012451171875","Yes"
"139","81.11078048322354","27.04935876852338","0.013916015625","0.0185546875","0.00927734375","1560","0.00047825757388844675","24","0.00047825757388844675","0","0.00047825757388844675","0.00047825757388844675","155:68;135:68","155:0.003042994694220036;135:0.004063712010301673","155:0.0031100310782749274;135:0.0037903017008114326","0.013916015625","Yes"
"140","127.10764129086674","171.75355902973115","0.014892578125","0.01513671875","0.0146484375","1560","0.00030125068099649404","24","0.00030125068099649404","0","0.00030125068099649404","0.00030125068099649404","141:68","141:0.0016048869209723815","141:0.001876707908551628","0.014892578125","Yes"
"141","129.8706580315858","102.27396133166607","0.00634765625","0.00830078125","0.00439453125","1560","0.00021443416346848538","24","0.00021443416346848538","0","0.00021443416346848538","0.00021443416346848538","140:68;142:68","140:0.0016048869209723815;142:0.001996238666365141","140:0.001876707908551628;142:0.0018245767236646504","0.00634765625","Yes"
"142","159.91414953492398","177.47172689334428","0.009521484375","0.01513671875","0.00390625","1560","0.00032379211668285814","24","0.00032379211668285814","0","0.00032379211668285814","0.00032379211668285814","143:68;141:68","143:0.0019085235032272607;141:0.001996238666365141","143:0.002058000326118359;141:0.0018245767236646504","0.009521484375","Yes"
"143","206.78742811836847","171.4343848587117","0.0068359375","0.009765625","0.00390625","1560","0.0002719049429290129","24","0.0002719049429290129","0","0.0002719049429290129","0.0002719049429290129","142:68;144:68;136:68","142:0.0019085235032272607;144:0.0021525633874216743;136:0.0025442347089787987","142:0.002058000326118359;144:0.0022113700460953123;136:0.0016215696806159419","0.0068359375","Yes"
"144","174.96608272906235","207.6333454095484","0.005615234375","0.0087890625","0.00244140625","1560","0.00028088290071437606","24","0.00028088290071437606","0","0.00028088290071437606","0.00028088290071437606","145:68;143:68","145:0.0019936765433595516;143:0.0021525633874216743","145:0.001767454347400721;143:0.0022113700460953123","0.005615234375","Yes"
"145","157.58303325238722","85.89395804667312","0.017822265625","0.02294921875","0.0126953125","1560","0.00015919702490924074","24","0.00015919702490924074","0","0.00015919702490924074","0.00015919702490924074","144:68;146:68","144:0.0019936765433595516;146:0.0018071294251836012","144:0.001767454347400721;146:0.0017589443495052703","0.017822265625","Yes"
"146","85.70592635627959","37.87154376067241","0.00537109375","0.00537109375","0.00537109375","1560","0.0002064432035432469","24","0.0002064432035432469","0","0.0002064432035432469","0.0002064432035432469","145:68;147:88","145:0.0018071294251836012;147:0.0027032050160639975","145:0.0017589443495052703;147:0.0019127419345026375","0.00537109375","Yes"
"147","175.6953654289978","140.9687778600447","0.008544921875","0.01171875","0.00537109375","1560","0.00037876796942007824","24","0.00037876796942007824","0","0.00037876796942007824","0.00037876796942007824","148:68;137:68;146:88","148:0.002948516118340211;137:0.0033980819168850374;146:0.0027032050160639975","148:0.0024097218379967034;137:0.002348024133016796;146:0.0019127419345026375","0.008544921875","Yes"
"148","107.52733546706028","128.1212795997401","0.00732421875","0.0078125","0.0068359375","1560","0.0003162132960358008","24","0.0003162132960358008","0","0.0003162132960358008","0.0003162132960358008","147:68;149:68","147:0.002948516118340211;149:0.01615806930369587","147:0.0024097218379967034;149:0.027107801302602097","0.00732421875","Yes"
"149","50.574890829091295","6.897031972771816","0.0673828125","0.07470703125","0.06005859375","1560","0.0011779903658112522","24","0.0011779903658112522","0","0.0011779903658112522","0.0011779903658112522","150:68;148:68","150:0.016896987865269164;148:0.01615806930369587","150:0.04978574380582676;148:0.027107801302602097","0.0673828125","Yes"
"150","144.10402496127745","5.706817105524729","0.007080078125","0.009765625","0.00439453125","1560","0.0007830163560655196","24","0.0007830163560655196","0","0.0007830163560655196","0.0007830163560655196","149:68;151:68","149:0.016896987865269164;151:0.006818414879185691","149:0.04978574380582676;151:0.008730233826400063","0.007080078125","Yes"
"151","96.9326948262259","124.23360651296338","0.00927734375","0.013671875","0.0048828125","1560","0.00015940396497134945","24","0.00015940396497134945","0","0.00015940396497134945","0.00015940396497134945","138:68;152:68;150:68","138:0.0031442634958483706;152:0.0021681626747312166;150:0.006818414879185691","138:0.0028618189759304635;152:0.0018182294621621742;150:0.008730233826400063","0.00927734375","Yes"
"152","108.07461906362252","122.06385531067879","0.011474609375","0.017578125","0.00537109375","1560","0.0003039379349368781","24","0.0003039379349368781","0","0.0003039379349368781","0.0003039379349368781","151:68;153:68","151:0.0021681626747312166;153:0.002445723544264783","151:0.0018182294621621742;153:0.0023821628379450954","0.011474609375","Yes"
"153","241.10767775488756","73.00834486289459","0.024169921875","0.02587890625","0.0224609375","1560","0.00024946819736957845","24","0.00024946819736957845","0","0.00024946819736957845","0.00024946819736957845","152:68;154:68","152:0.002445723544264783;154:0.001979957765280177","152:0.0023821628379450954;154:0.002089872088191974","0.024169921875","Yes"
"154","235.8062788641457","152.3947936239776","0.009033203125","0.0146484375","0.00341796875","1560","0.00022309838778457366","24","0.00022309838778457366","0","0.00022309838778457366","0.00022309838778457366","153:68;155:68","153:0.001979957765280177;155:0.0025584214410031003","153:0.002089872088191974;155:0.0018759489980177957","0.009033203125","Yes"
"155","159.5432865984428","14.498085755789756","0.0234375","0.021484375","0.025390625","1560","0.0001972541988751844","24","0.0001972541988751844","0","0.0001972541988751844","0.0001972541988751844","139:68;154:68","139:0.003042994694220036;154:0.0025584214410031003","139:0.0031100310782749274;154:0.0018759489980177957","0.0234375","Yes"
